DATE,FIPS,DS_TEMP_VARIATION_PREVIOUS_DAY,DS_DAILY_CLOUDCOVER,DS_WEATHER_ICON,DS_DAILY_LOW_TEMP,DS_DAILY_HIGH_TEMP,DS_DAILY_TOTAL_RAINFALL,STORE_BRAND_ID,TOTAL_TRAFFIC,DINEIN_TRAFFIC,DRIVETHRU_TRAFFIC
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-350,54,29,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-532,136,52,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-504,141,95,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-347,82,35,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,31-Jan,240,112,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-405,118,72,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-755,120,73,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-351,152,95,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1813,127,68,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,Jan-65,106,57,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1066,90,65,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-962,68,44,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-983,36,19,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-657,137,58,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1737,117,64,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,Jan-78,223,98,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-602,39,34,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,10-Jan,164,26,29
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1855,256,119,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,Jan-81,151,81,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-399,198,126,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1161,94,42,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-325,59,33,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1401,119,73,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,Jan-99,94,36,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-352,48,36,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1321,298,1,185
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,3-1101688,312,1,303
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,Jan-72,178,31,106
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,Jan-71,312,3,179
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,1-1627,183,77,0
6/12/20,53033,-8.07,0.86,rain,46.05,53.07,0.00443,3-1101754,273,0,259
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1589,68,52,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-92,44,24,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-532,98,39,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-347,43,22,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,31-Jan,194,108,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-405,54,37,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-351,119,84,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1813,82,44,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-65,52,35,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-657,61,28,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1737,62,36,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-78,40,24,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,10-Jan,155,26,32
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1855,163,84,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-81,124,63,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-399,103,70,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1401,56,42,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-99,49,27,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1321,147,0,112
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,3-1101688,280,2,268
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-72,123,18,84
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,Jan-71,164,5,122
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,1-1627,121,58,0
6/13/20,53033,-2.73,0.89,rain,42.85,50.34,0.01458,3-1101754,248,0,239
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,31-Jan,135,81,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-405,66,43,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,Jan-65,68,33,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-657,49,24,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-1737,63,30,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,Jan-78,40,25,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-532,111,53,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-1855,192,111,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,Jan-81,157,101,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-399,63,41,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,Jan-99,56,28,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-1813,55,30,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-1321,122,1,92
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,10-Jan,151,23,36
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,3-1101688,277,4,263
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,Jan-71,119,2,74
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,1-1627,111,67,0
6/14/20,53033,3.94,0.75,rain,41.19,54.28,0.00986,3-1101754,228,0,220
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1589,148,76,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-92,144,65,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-48,95,60,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-350,84,41,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-532,202,91,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-504,146,90,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-347,120,60,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,31-Jan,284,148,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-405,130,79,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-755,130,63,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-351,228,148,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1813,166,93,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-65,139,66,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1066,109,70,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-962,116,70,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-983,42,21,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-657,180,84,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1737,148,69,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-78,244,118,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-602,28,23,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,10-Jan,244,43,70
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1855,298,148,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-81,187,87,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-399,220,123,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1161,105,52,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-325,65,30,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1401,146,90,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-99,133,74,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-352,41,28,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1321,288,1,163
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,3-1101688,303,0,299
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-72,232,34,146
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,Jan-71,349,6,196
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,1-1627,238,117,0
6/19/20,53033,5.36,0.47,partly-cloudy-day,49.74,76.28,0.00006,3-1101754,278,0,272
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1589,153,88,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-92,151,59,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-48,100,55,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-350,73,40,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-532,188,83,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-504,168,103,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-347,99,37,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,31-Jan,275,161,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-405,141,83,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-755,147,81,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-351,236,165,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1813,148,66,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-65,142,64,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1066,166,124,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-962,126,66,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-983,66,36,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-657,178,79,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1737,166,82,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-78,254,114,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-602,40,35,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,10-Jan,222,49,37
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1855,304,142,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-81,231,126,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-399,229,137,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1161,108,52,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-325,81,49,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1401,176,86,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-99,149,77,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-352,76,53,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1321,367,1,218
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,3-1101688,242,0,232
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-72,220,32,132
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,Jan-71,345,7,186
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,1-1627,247,116,0
6/25/20,53033,8.19,0.38,partly-cloudy-day,50.97,74.52,0.00005,3-1101754,266,0,258
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1589,125,58,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-92,117,46,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-48,90,45,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-350,57,34,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-532,163,74,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-504,119,74,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,31-Jan,250,137,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-405,121,75,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-755,128,74,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-351,177,129,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1813,125,63,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-65,126,60,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1066,115,72,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-962,76,44,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-983,29,5,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-657,166,88,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1737,142,82,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-78,209,88,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-602,63,54,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,10-Jan,184,38,35
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1855,264,138,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-81,173,100,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-399,186,95,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1161,110,53,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-325,57,36,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1401,136,77,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-99,78,43,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-352,70,40,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1321,279,3,178
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,3-1101688,273,1,269
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-72,184,31,102
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,Jan-71,306,4,173
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,1-1627,203,77,0
7/2/20,53033,3.8,0.83,rain,45.87,56.27,0.00301,3-1101754,294,1,282
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-602,46,36,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1589,128,65,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-92,112,42,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-48,93,58,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-350,85,47,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-532,181,115,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-504,157,106,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,31-Jan,226,133,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-405,112,71,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-755,131,75,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-351,171,126,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1813,139,74,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-65,105,55,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1066,119,79,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-962,122,71,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-983,65,9,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-657,179,97,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1737,150,93,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-78,209,93,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,10-Jan,177,39,32
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1855,242,117,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-81,161,90,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-399,186,113,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1161,92,47,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-325,103,72,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1401,147,99,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-99,92,47,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-352,69,49,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1321,293,3,172
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,3-1101688,223,0,215
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-72,222,25,149
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,Jan-71,300,2,179
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,1-1627,224,108,0
7/8/20,53033,8.86,0.7,partly-cloudy-day,46.91,64.4,0.00022,3-1101754,258,1,249
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-92,69,35,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-532,134,70,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,31-Jan,206,120,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-405,62,45,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-1813,64,36,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-65,76,38,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-657,71,35,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-1737,77,50,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-78,49,31,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,10-Jan,150,34,33
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-1855,182,95,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-81,148,87,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-399,118,78,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-1401,47,31,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-99,76,41,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-351,145,105,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-1321,136,0,108
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,3-1101688,250,3,244
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-72,130,18,89
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,Jan-71,146,6,88
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,1-1627,118,61,0
7/11/20,53033,-1.38,0.47,partly-cloudy-day,47.58,67.29,0.00026,3-1101754,260,0,246
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-92,47,27,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-532,90,39,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,31-Jan,174,96,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-405,68,47,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-1813,56,30,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-65,78,38,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-657,57,33,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-1737,69,45,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-78,36,17,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,10-Jan,123,15,27
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-1855,169,92,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-81,137,75,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-399,136,92,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-1401,45,36,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-99,65,32,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-351,141,101,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-1321,123,0,94
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,3-1101688,297,0,286
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-72,121,24,69
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,Jan-71,133,0,80
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,1-1627,123,69,0
8/8/20,53033,-4.8,0.78,rain,50.47,61.55,0.00108,3-1101754,251,0,241
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1589,115,59,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-92,127,60,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-48,69,43,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-350,79,41,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-532,135,54,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-504,151,92,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,31-Jan,228,129,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-405,140,86,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-755,147,77,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-351,161,111,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1813,122,59,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-65,122,65,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1066,103,71,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-962,103,60,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-983,53,32,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-657,170,86,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1737,136,74,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-78,235,107,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-602,48,37,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,10-Jan,183,30,41
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1855,225,118,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-81,163,74,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-399,198,119,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1161,88,48,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-325,80,46,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1401,142,77,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-99,72,36,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-352,76,48,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1321,264,1,161
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,3-1101688,275,0,267
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-72,179,32,107
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,Jan-71,260,2,148
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,1-1627,225,100,0
8/21/20,53033,-8.09,0.72,rain,55.22,64.63,0.01387,3-1101754,250,0,240
